area_total,num_contours,avg_area,centroid_x_mean,aspect_ratio_avg,extent_avg,hue_bin_1,hue_bin_2,hue_bin_3,hue_bin_4,label
4766.5,2,2383.25,171.80333233541162,1.8726851851851851,0.4255313552188552,0.6507194,0.75931823,0.0,0.0
1825.0,4,456.25,174.82964633313767,0.9256856109230949,0.323775400893501,0.56796014,0.82305604,0.0,0.0
9836.5,3,3278.8333333333335,211.47811211143826,1.3590746171391332,0.48324406701422834,0.56496954,0.8251117,0.0,0.0
5747.5,1,5747.5,164.8493547919385,1.5,0.4947916666666667,0.5076106,0.86158663,0.0,0.0
2340.5,5,468.1,176.69917318653933,1.4287301587301586,0.44276630591630595,0.70525813,0.7089506,0.0,0.0
6667.0,2,3333.5,179.86890578432104,2.008403361344538,0.39467899849333676,0.59775084,0.80168194,0.0,0.0
6967.0,1,6967.0,163.64764843787376,1.5,0.5039785879629629,0.58092886,0.81395435,0.0,0.0
1844.5,4,461.125,192.9732159091919,1.3121657754010696,0.3462019964761999,0.4897479,0.8718641,0.0,0.0
7114.5,3,2371.5,186.45404988045516,1.7626984126984127,0.38908020882924976,0.6239845,0.78143674,0.0,0.0
10398.5,1,10398.5,174.28137071051913,2.0833333333333335,0.5415885416666667,0.5229754,0.8523478,0.0,0.0
4766.5,2,2383.25,171.80333233541162,1.8726851851851851,0.4255313552188552,0.6507194,0.75931823,0.0,0.0
1825.0,4,456.25,174.82964633313767,0.9256856109230949,0.323775400893501,0.56796014,0.82305604,0.0,0.0
9836.5,3,3278.8333333333335,211.47811211143826,1.3590746171391332,0.48324406701422834,0.56496954,0.8251117,0.0,0.0
5747.5,1,5747.5,164.8493547919385,1.5,0.4947916666666667,0.5076106,0.86158663,0.0,0.0
2340.5,5,468.1,176.69917318653933,1.4287301587301586,0.44276630591630595,0.70525813,0.7089506,0.0,0.0
6667.0,2,3333.5,179.86890578432104,2.008403361344538,0.39467899849333676,0.59775084,0.80168194,0.0,0.0
6967.0,1,6967.0,163.64764843787376,1.5,0.5039785879629629,0.58092886,0.81395435,0.0,0.0
1844.5,4,461.125,192.9732159091919,1.3121657754010696,0.3462019964761999,0.4897479,0.8718641,0.0,0.0
7114.5,3,2371.5,186.45404988045516,1.7626984126984127,0.38908020882924976,0.6239845,0.78143674,0.0,0.0
10398.5,1,10398.5,174.28137071051913,2.0833333333333335,0.5415885416666667,0.5229754,0.8523478,0.0,0.0
4766.5,2,2383.25,171.80333233541162,1.8726851851851851,0.4255313552188552,0.6507194,0.75931823,0.0,0.0
1825.0,4,456.25,174.82964633313767,0.9256856109230949,0.323775400893501,0.56796014,0.82305604,0.0,0.0
9836.5,3,3278.8333333333335,211.47811211143826,1.3590746171391332,0.48324406701422834,0.56496954,0.8251117,0.0,0.0
5747.5,1,5747.5,164.8493547919385,1.5,0.4947916666666667,0.5076106,0.86158663,0.0,0.0
2340.5,5,468.1,176.69917318653933,1.4287301587301586,0.44276630591630595,0.70525813,0.7089506,0.0,0.0
6667.0,2,3333.5,179.86890578432104,2.008403361344538,0.39467899849333676,0.59775084,0.80168194,0.0,0.0
6967.0,1,6967.0,163.64764843787376,1.5,0.5039785879629629,0.58092886,0.81395435,0.0,0.0
1844.5,4,461.125,192.9732159091919,1.3121657754010696,0.3462019964761999,0.4897479,0.8718641,0.0,0.0
7114.5,3,2371.5,186.45404988045516,1.7626984126984127,0.38908020882924976,0.6239845,0.78143674,0.0,0.0
10398.5,1,10398.5,174.28137071051913,2.0833333333333335,0.5415885416666667,0.5229754,0.8523478,0.0,0.0
4766.5,2,2383.25,171.80333233541162,1.8726851851851851,0.4255313552188552,0.6507194,0.75931823,0.0,0.0
1825.0,4,456.25,174.82964633313767,0.9256856109230949,0.323775400893501,0.56796014,0.82305604,0.0,0.0
9836.5,3,3278.8333333333335,211.47811211143826,1.3590746171391332,0.48324406701422834,0.56496954,0.8251117,0.0,0.0
5747.5,1,5747.5,164.8493547919385,1.5,0.4947916666666667,0.5076106,0.86158663,0.0,0.0
2340.5,5,468.1,176.69917318653933,1.4287301587301586,0.44276630591630595,0.70525813,0.7089506,0.0,0.0
6667.0,2,3333.5,179.86890578432104,2.008403361344538,0.39467899849333676,0.59775084,0.80168194,0.0,0.0
6967.0,1,6967.0,163.64764843787376,1.5,0.5039785879629629,0.58092886,0.81395435,0.0,0.0
1844.5,4,461.125,192.9732159091919,1.3121657754010696,0.3462019964761999,0.4897479,0.8718641,0.0,0.0
7114.5,3,2371.5,186.45404988045516,1.7626984126984127,0.38908020882924976,0.6239845,0.78143674,0.0,0.0
10398.5,1,10398.5,174.28137071051913,2.0833333333333335,0.5415885416666667,0.5229754,0.8523478,0.0,0.0
4766.5,2,2383.25,171.80333233541162,1.8726851851851851,0.4255313552188552,0.6507194,0.75931823,0.0,0.0
1825.0,4,456.25,174.82964633313767,0.9256856109230949,0.323775400893501,0.56796014,0.82305604,0.0,0.0
9836.5,3,3278.8333333333335,211.47811211143826,1.3590746171391332,0.48324406701422834,0.56496954,0.8251117,0.0,0.0
5747.5,1,5747.5,164.8493547919385,1.5,0.4947916666666667,0.5076106,0.86158663,0.0,0.0
2340.5,5,468.1,176.69917318653933,1.4287301587301586,0.44276630591630595,0.70525813,0.7089506,0.0,0.0
6667.0,2,3333.5,179.86890578432104,2.008403361344538,0.39467899849333676,0.59775084,0.80168194,0.0,0.0
6967.0,1,6967.0,163.64764843787376,1.5,0.5039785879629629,0.58092886,0.81395435,0.0,0.0
